Month,Year,County,Med_Sales,Rec_Sales,ID
6,2016,Adams,379841.0,3434567.0,62016Adams
5,2016,Weld,360773.0,2043048.0,52016Weld
5,2016,Summit,161710.0,991298.0,52016Summit
5,2016,San Miguel,37042.0,157740.0,52016San Miguel
5,2016,Routt,,514632.0,52016Routt
5,2016,Pueblo,1262557.0,2184317.0,52016Pueblo
5,2016,Pitkin,80601.0,392581.0,52016Pitkin
5,2016,Park,,237775.0,52016Park
5,2016,Ouray,,325887.0,52016Ouray
5,2016,Morgan,,543167.0,52016Morgan
5,2016,Montezuma,100642.0,842550.0,52016Montezuma
5,2016,Las Animas,,1456567.0,52016Las Animas
5,2016,Larimer,1292029.0,3465166.0,52016Larimer
5,2016,Lake,,147684.0,52016Lake
5,2016,La Plata,400259.0,1740113.0,52016La Plata
5,2016,Jefferson,1679965.0,3572041.0,52016Jefferson
5,2016,Gunnison,,344705.0,52016Gunnison
5,2016,Grand,,189787.0,52016Grand
5,2016,Gilpin,,225826.0,52016Gilpin
5,2016,Garfield,526740.0,1210134.0,52016Garfield
5,2016,Fremont,207499.0,,52016Fremont
5,2016,El Paso,8343490.0,,52016El Paso
5,2016,Eagle,194685.0,650881.0,52016Eagle
5,2016,Denver,17833330.0,21615189.0,52016Denver
5,2016,Costilla,,223862.0,52016Costilla
5,2016,Conejos,,257716.0,52016Conejos
5,2016,Clear Creek,83258.0,452848.0,52016Clear Creek
5,2016,Chaffee,,333276.0,52016Chaffee
5,2016,Boulder,2436555.0,5315292.0,52016Boulder
5,2016,Arapahoe,1511924.0,7426175.0,52016Arapahoe
5,2016,Adams,391906.0,3360096.0,52016Adams
4,2016,Weld,425780.0,2029498.0,42016Weld
4,2016,Summit,201583.0,1391044.0,42016Summit
4,2016,San Miguel,44771.0,138111.0,42016San Miguel
4,2016,Routt,188783.0,550366.0,42016Routt
4,2016,Pueblo,1248985.0,2069169.0,42016Pueblo
4,2016,Pitkin,88482.0,501414.0,42016Pitkin
4,2016,Park,,199423.0,42016Park
4,2016,Montezuma,114171.0,727306.0,42016Montezuma
4,2016,Las Animas,,1258520.0,42016Las Animas
4,2016,Larimer,1388304.0,3233416.0,42016Larimer
4,2016,La Plata,410448.0,1598561.0,42016La Plata
4,2016,Jefferson,1727954.0,3572554.0,42016Jefferson
4,2016,Gunnison,,325678.0,42016Gunnison
4,2016,Grand,,233601.0,42016Grand
4,2016,Gilpin,,190800.0,42016Gilpin
4,2016,Garfield,468925.0,1153014.0,42016Garfield
4,2016,Fremont,217581.0,,42016Fremont
4,2016,El Paso,8357949.0,,42016El Paso
4,2016,Eagle,231691.0,820436.0,42016Eagle
4,2016,Denver,17690729.0,22606396.0,42016Denver
4,2016,Costilla,,184198.0,42016Costilla
4,2016,Conejos,,221411.0,42016Conejos
4,2016,Clear Creek,80570.0,423714.0,42016Clear Creek
4,2016,Chaffee,,300638.0,42016Chaffee
4,2016,Boulder,2706731.0,5082136.0,42016Boulder
4,2016,Arapahoe,1682301.0,7531661.0,42016Arapahoe
4,2016,Adams,387146.0,3187313.0,42016Adams
3,2016,Weld,,2034731.0,32016Weld
3,2016,Summit,,2395692.0,32016Summit
3,2016,Routt,220567.0,759132.0,32016Routt
3,2016,Pueblo,1240646.0,2074591.0,32016Pueblo
3,2016,Pitkin,103033.0,1082334.0,32016Pitkin
3,2016,Park,,229022.0,32016Park
3,2016,Montezuma,102939.0,728890.0,32016Montezuma
3,2016,Las Animas,,1284687.0,32016Las Animas
3,2016,Larimer,1401215.0,3197373.0,32016Larimer
3,2016,La Plata,404686.0,1679875.0,32016La Plata
3,2016,Jefferson,1715396.0,3327498.0,32016Jefferson
3,2016,Gunnison,,490823.0,32016Gunnison
3,2016,Grand,,360353.0,32016Grand
3,2016,Gilpin,,188204.0,32016Gilpin
3,2016,Garfield,425553.0,1095523.0,32016Garfield
3,2016,Fremont,207942.0,,32016Fremont
3,2016,El Paso,8537583.0,,32016El Paso
3,2016,Eagle,264913.0,1283537.0,32016Eagle
3,2016,Denver,17353519.0,21459311.0,32016Denver
3,2016,Costilla,,195952.0,32016Costilla
3,2016,Conejos,,211950.0,32016Conejos
3,2016,Clear Creek,87829.0,561094.0,32016Clear Creek
3,2016,Chaffee,,350973.0,32016Chaffee
3,2016,Boulder,2718254.0,5138199.0,32016Boulder
3,2016,Arapahoe,1601551.0,7112616.0,32016Arapahoe
3,2016,Adams,347344.0,2909379.0,32016Adams
2,2016,Weld,395983.0,1866786.0,22016Weld
2,2016,Summit,212147.0,2116576.0,22016Summit
2,2016,San Miguel,46544.0,339892.0,22016San Miguel
2,2016,Routt,193928.0,772020.0,22016Routt
2,2016,Pueblo,980275.0,1686427.0,22016Pueblo
2,2016,Pitkin,95627.0,964350.0,22016Pitkin
2,2016,Park,,176302.0,22016Park
2,2016,Montezuma,102860.0,600808.0,22016Montezuma
2,2016,Las Animas,,1012648.0,22016Las Animas
2,2016,Larimer,1341468.0,2878307.0,22016Larimer
2,2016,La Plata,360382.0,1484507.0,22016La Plata
2,2016,Jefferson,1589401.0,2970642.0,22016Jefferson
2,2016,Gunnison,,413264.0,22016Gunnison
2,2016,Grand,,279018.0,22016Grand
2,2016,Gilpin,,172887.0,22016Gilpin
2,2016,Garfield,386348.0,860185.0,22016Garfield
2,2016,El Paso,7548713.0,,22016El Paso
2,2016,Eagle,234659.0,1176777.0,22016Eagle
2,2016,Denver,15302180.0,19129746.0,22016Denver
2,2016,Costilla,,153417.0,22016Costilla
2,2016,Conejos,,163449.0,22016Conejos
2,2016,Clear Creek,89373.0,535811.0,22016Clear Creek
2,2016,Chaffee,,281840.0,22016Chaffee
2,2016,Boulder,2517617.0,4477304.0,22016Boulder
2,2016,Arapahoe,1502406.0,6229934.0,22016Arapahoe
2,2016,Adams,331503.0,2597102.0,22016Adams
1,2016,Weld,356636.0,1793538.0,12016Weld
1,2016,Summit,228510.0,2338782.0,12016Summit
1,2016,San Miguel,,385569.0,12016San Miguel
1,2016,Routt,203373.0,792416.0,12016Routt
1,2016,Pueblo,822153.0,1466234.0,12016Pueblo
1,2016,Pitkin,93239.0,1008558.0,12016Pitkin
1,2016,Park,,187006.0,12016Park
1,2016,Montezuma,79330.0,532773.0,12016Montezuma
1,2016,Las Animas,,922872.0,12016Las Animas
1,2016,Larimer,1310553.0,2708125.0,12016Larimer
1,2016,La Plata,364582.0,1396817.0,12016La Plata
1,2016,Jefferson,1624527.0,3020022.0,12016Jefferson
1,2016,Gunnison,,400086.0,12016Gunnison
1,2016,Grand,,287813.0,12016Grand
1,2016,Gilpin,,136475.0,12016Gilpin
1,2016,Garfield,342951.0,821090.0,12016Garfield
1,2016,Fremont,160049.0,,12016Fremont
1,2016,El Paso,7124874.0,,12016El Paso
1,2016,Eagle,258266.0,1214652.0,12016Eagle
1,2016,Denver,14692917.0,18969263.0,12016Denver
1,2016,Clear Creek,103212.0,550192.0,12016Clear Creek
1,2016,Chaffee,,268240.0,12016Chaffee
1,2016,Boulder,2565967.0,4499880.0,12016Boulder
1,2016,Arapahoe,1547734.0,5949573.0,12016Arapahoe
1,2016,Adams,363668.0,2544485.0,12016Adams
12,2015,Weld,384896.0,1849039.0,122015Weld
12,2015,Summit,234110.0,1750307.0,122015Summit
12,2015,San Miguel,45244.0,275068.0,122015San Miguel
12,2015,Routt,203563.0,655561.0,122015Routt
12,2015,Pueblo,1251262.0,1530280.0,122015Pueblo
12,2015,Pitkin,83107.0,895847.0,122015Pitkin
12,2015,Park,,188927.0,122015Park
12,2015,Montezuma,89934.0,559469.0,122015Montezuma
12,2015,Las Animas,,921083.0,122015Las Animas
12,2015,Larimer,1374506.0,2818206.0,122015Larimer
12,2015,La Plata,370071.0,1460381.0,122015La Plata
12,2015,Jefferson,1745285.0,3153194.0,122015Jefferson
12,2015,Gunnison,,365817.0,122015Gunnison
12,2015,Grand,,274910.0,122015Grand
12,2015,Gilpin,,145319.0,122015Gilpin
12,2015,Garfield,318985.0,801776.0,122015Garfield
12,2015,Fremont,160693.0,,122015Fremont
12,2015,El Paso,7639235.0,,122015El Paso
12,2015,Eagle,273264.0,948426.0,122015Eagle
12,2015,Denver,16255498.0,19339032.0,122015Denver
12,2015,Clear Creek,81631.0,492005.0,122015Clear Creek
12,2015,Boulder,2807281.0,4621551.0,122015Boulder
12,2015,Arapahoe,1606205.0,6055214.0,122015Arapahoe
12,2015,Adams,441833.0,2706310.0,122015Adams
11,2015,Weld,361925.0,1688077.0,112015Weld
11,2015,Summit,214387.0,1022796.0,112015Summit
11,2015,San Miguel,39568.0,121095.0,112015San Miguel
11,2015,Routt,182755.0,437492.0,112015Routt
11,2015,Pueblo,776637.0,1447179.0,112015Pueblo
11,2015,Pitkin,78898.0,348178.0,112015Pitkin
11,2015,Park,,168909.0,112015Park
11,2015,Montezuma,93505.0,528833.0,112015Montezuma
11,2015,Las Animas,,850923.0,112015Las Animas
11,2015,Larimer,1263937.0,2561270.0,112015Larimer
11,2015,La Plata,332966.0,1192549.0,112015La Plata
11,2015,Jefferson,1654954.0,2816172.0,112015Jefferson
11,2015,Gunnison,,250041.0,112015Gunnison
11,2015,Grand,,149468.0,112015Grand
11,2015,Gilpin,,165186.0,112015Gilpin
11,2015,Garfield,276743.0,706287.0,112015Garfield
11,2015,Fremont,146376.0,,112015Fremont
11,2015,El Paso,6629977.0,,112015El Paso
11,2015,Eagle,239175.0,608573.0,112015Eagle
11,2015,Denver,13509435.0,17834233.0,112015Denver
11,2015,Clear Creek,65544.0,382303.0,112015Clear Creek
11,2015,Chaffee,,257406.0,112015Chaffee
11,2015,Boulder,2441291.0,4312311.0,112015Boulder
11,2015,Arapahoe,1474373.0,5485411.0,112015Arapahoe
11,2015,Adams,411536.0,2426969.0,112015Adams
10,2015,Weld,418307.0,1908470.0,102015Weld
10,2015,Summit,215459.0,968236.0,102015Summit
10,2015,San Miguel,50875.0,195014.0,102015San Miguel
10,2015,Routt,201592.0,563187.0,102015Routt
10,2015,Pueblo,863610.0,1710792.0,102015Pueblo
10,2015,Pitkin,80160.0,443764.0,102015Pitkin
10,2015,Park,,201525.0,102015Park
10,2015,Montezuma,106843.0,627049.0,102015Montezuma
10,2015,Las Animas,,1035512.0,102015Las Animas
10,2015,Larimer,1452878.0,2885257.0,102015Larimer
10,2015,La Plata,404921.0,1541740.0,102015La Plata
10,2015,Jefferson,1881358.0,3091341.0,102015Jefferson
10,2015,Grand,,166746.0,102015Grand
10,2015,Gilpin,,185948.0,102015Gilpin
10,2015,Garfield,404126.0,872142.0,102015Garfield
10,2015,Fremont,178145.0,,102015Fremont
10,2015,El Paso,8065363.0,,102015El Paso
10,2015,Eagle,294270.0,590827.0,102015Eagle
10,2015,Denver,16398610.0,19085375.0,102015Denver
10,2015,Clear Creek,87040.0,419695.0,102015Clear Creek
10,2015,Chaffee,,325900.0,102015Chaffee
10,2015,Boulder,2816381.0,4777912.0,102015Boulder
10,2015,Arapahoe,1743830.0,5728782.0,102015Arapahoe
10,2015,Adams,435580.0,2446592.0,102015Adams
9,2015,Weld,447995.0,1804494.0,92015Weld
9,2015,Summit,235065.0,1024344.0,92015Summit
9,2015,San Miguel,53511.0,330093.0,92015San Miguel
9,2015,Routt,216833.0,576410.0,92015Routt
9,2015,Pueblo,1004209.0,1721621.0,92015Pueblo
9,2015,Pitkin,90803.0,627987.0,92015Pitkin
9,2015,Park,,185916.0,92015Park
9,2015,Ouray,,342064.0,92015Ouray
9,2015,Montezuma,122425.0,605971.0,92015Montezuma
9,2015,Las Animas,,1018744.0,92015Las Animas
9,2015,Larimer,1546038.0,2735329.0,92015Larimer
9,2015,La Plata,489476.0,1596319.0,92015La Plata
9,2015,Jefferson,2096374.0,2859786.0,92015Jefferson
9,2015,Gunnison,,333527.0,92015Gunnison
9,2015,Grand,,182101.0,92015Grand
9,2015,Gilpin,31881.0,206010.0,92015Gilpin
9,2015,Garfield,558081.0,888159.0,92015Garfield
9,2015,Fremont,262093.0,,92015Fremont
9,2015,El Paso,8632187.0,,92015El Paso
9,2015,Eagle,306549.0,632711.0,92015Eagle
9,2015,Denver,18017794.0,19062651.0,92015Denver
9,2015,Clear Creek,98054.0,490483.0,92015Clear Creek
9,2015,Chaffee,,391518.0,92015Chaffee
9,2015,Boulder,2808636.0,4564394.0,92015Boulder
9,2015,Arapahoe,1821831.0,5321883.0,92015Arapahoe
9,2015,Adams,456102.0,2066128.0,92015Adams
8,2015,Weld,429172.0,1964176.0,82015Weld
8,2015,Summit,237146.0,1325273.0,82015Summit
8,2015,San Miguel,48630.0,367696.0,82015San Miguel
8,2015,Routt,197957.0,649959.0,82015Routt
8,2015,Pueblo,879622.0,1894167.0,82015Pueblo
8,2015,Pitkin,100615.0,815391.0,82015Pitkin
8,2015,Park,,220562.0,82015Park
8,2015,Montezuma,141894.0,602753.0,82015Montezuma
8,2015,Las Animas,,1043528.0,82015Las Animas
8,2015,Larimer,1506663.0,2921981.0,82015Larimer
8,2015,La Plata,468119.0,1517581.0,82015La Plata
8,2015,Jefferson,2119709.0,3008160.0,82015Jefferson
8,2015,Gunnison,,454015.0,82015Gunnison
8,2015,Grand,,234153.0,82015Grand
8,2015,Gilpin,33160.0,209981.0,82015Gilpin
8,2015,Garfield,623488.0,919088.0,82015Garfield
8,2015,Fremont,247910.0,,82015Fremont
8,2015,El Paso,8703525.0,,82015El Paso
8,2015,Eagle,321194.0,755726.0,82015Eagle
8,2015,Denver,18920270.0,20586503.0,82015Denver
8,2015,Clear Creek,99241.0,549270.0,82015Clear Creek
8,2015,Chaffee,,529711.0,82015Chaffee
8,2015,Boulder,2854869.0,5076823.0,82015Boulder
8,2015,Arapahoe,1782767.0,5068738.0,82015Arapahoe
8,2015,Adams,414843.0,2007490.0,82015Adams
7,2015,Weld,364477.0,1878564.0,72015Weld
7,2015,Summit,246327.0,1304307.0,72015Summit
7,2015,San Miguel,51293.0,387509.0,72015San Miguel
7,2015,Routt,186072.0,631836.0,72015Routt
7,2015,Pueblo,699033.0,1852589.0,72015Pueblo
7,2015,Pitkin,94939.0,850341.0,72015Pitkin
7,2015,Park,,235832.0,72015Park
7,2015,Montezuma,142880.0,572832.0,72015Montezuma
7,2015,Las Animas,,1009958.0,72015Las Animas
7,2015,Larimer,1401524.0,2714363.0,72015Larimer
7,2015,La Plata,486029.0,1529417.0,72015La Plata
7,2015,Jefferson,2038463.0,2891081.0,72015Jefferson
7,2015,Gunnison,,454862.0,72015Gunnison
7,2015,Grand,,230218.0,72015Grand
7,2015,Gilpin,,185927.0,72015Gilpin
7,2015,Garfield,481231.0,953213.0,72015Garfield
7,2015,Fremont,242306.0,,72015Fremont
7,2015,El Paso,8504081.0,,72015El Paso
7,2015,Eagle,310266.0,745007.0,72015Eagle
7,2015,Denver,19786382.0,19851838.0,72015Denver
7,2015,Clear Creek,97914.0,558033.0,72015Clear Creek
7,2015,Boulder,2638188.0,4926814.0,72015Boulder
7,2015,Arapahoe,1629440.0,4482419.0,72015Arapahoe
7,2015,Adams,456679.0,1822902.0,72015Adams
6,2015,Weld,287920.0,1693656.0,62015Weld
6,2015,Summit,215753.0,925580.0,62015Summit
6,2015,San Miguel,51852.0,315531.0,62015San Miguel
6,2015,Routt,159915.0,485969.0,62015Routt
6,2015,Pueblo,569375.0,1517777.0,62015Pueblo
6,2015,Pitkin,77058.0,570064.0,62015Pitkin
6,2015,Park,,191938.0,62015Park
6,2015,Montezuma,127877.0,463559.0,62015Montezuma
6,2015,Las Animas,,714276.0,62015Las Animas
6,2015,Larimer,1219011.0,2321397.0,62015Larimer
6,2015,La Plata,425100.0,1283234.0,62015La Plata
6,2015,Jefferson,1833049.0,2584940.0,62015Jefferson
6,2015,Gunnison,,273865.0,62015Gunnison
6,2015,Grand,,142695.0,62015Grand
6,2015,Gilpin,,183787.0,62015Gilpin
6,2015,Garfield,430562.0,798425.0,62015Garfield
6,2015,Fremont,205924.0,,62015Fremont
6,2015,El Paso,7050814.0,,62015El Paso
6,2015,Eagle,259462.0,534649.0,62015Eagle
6,2015,Denver,16545160.0,17280785.0,62015Denver
6,2015,Clear Creek,90303.0,441514.0,62015Clear Creek
6,2015,Boulder,2363534.0,4273572.0,62015Boulder
6,2015,Arapahoe,1525525.0,3753244.0,62015Arapahoe
6,2015,Adams,441872.0,,62015Adams
5,2015,Weld,342765.0,1636318.0,52015Weld
5,2015,Summit,224409.0,719343.0,52015Summit
5,2015,San Miguel,,153689.0,52015San Miguel
5,2015,Routt,163870.0,419611.0,52015Routt
5,2015,Pueblo,396182.0,1482501.0,52015Pueblo
5,2015,Pitkin,57287.0,329419.0,52015Pitkin
5,2015,Park,,154563.0,52015Park
5,2015,Montezuma,136143.0,403035.0,52015Montezuma
5,2015,Las Animas,,606835.0,52015Las Animas
5,2015,Larimer,1292742.0,2292433.0,52015Larimer
5,2015,La Plata,452253.0,1155547.0,52015La Plata
5,2015,Jefferson,1933694.0,2538231.0,52015Jefferson
5,2015,Gunnison,,176131.0,52015Gunnison
5,2015,Gilpin,,143079.0,52015Gilpin
5,2015,Garfield,407487.0,720995.0,52015Garfield
5,2015,Fremont,200945.0,,52015Fremont
5,2015,El Paso,6793848.0,,52015El Paso
5,2015,Eagle,259399.0,432292.0,52015Eagle
5,2015,Denver,15598475.0,17590490.0,52015Denver
5,2015,Clear Creek,96276.0,348152.0,52015Clear Creek
5,2015,Chaffee,,312605.0,52015Chaffee
5,2015,Boulder,2451648.0,4281906.0,52015Boulder
5,2015,Arapahoe,1588756.0,3615509.0,52015Arapahoe
5,2015,Adams,495716.0,1687270.0,52015Adams
4,2015,Weld,350491.0,1521411.0,42015Weld
4,2015,Summit,305570.0,953219.0,42015Summit
4,2015,San Miguel,38531.0,150531.0,42015San Miguel
4,2015,Routt,193801.0,433152.0,42015Routt
4,2015,Pueblo,389146.0,1318252.0,42015Pueblo
4,2015,Pitkin,65486.0,426689.0,42015Pitkin
4,2015,Park,,121375.0,42015Park
4,2015,Montezuma,124006.0,313150.0,42015Montezuma
4,2015,Las Animas,,471514.0,42015Las Animas
4,2015,Larimer,1277080.0,2045132.0,42015Larimer
4,2015,La Plata,493486.0,930516.0,42015La Plata
4,2015,Jefferson,1931784.0,2429996.0,42015Jefferson
4,2015,Gunnison,,160176.0,42015Gunnison
4,2015,Gilpin,,130946.0,42015Gilpin
4,2015,Garfield,381432.0,644631.0,42015Garfield
4,2015,Fremont,198045.0,,42015Fremont
4,2015,El Paso,6540175.0,,42015El Paso
4,2015,Eagle,287781.0,516095.0,42015Eagle
4,2015,Denver,14953494.0,18946519.0,42015Denver
4,2015,Clear Creek,76243.0,365896.0,42015Clear Creek
4,2015,Chaffee,,250729.0,42015Chaffee
4,2015,Boulder,2559060.0,3973545.0,42015Boulder
4,2015,Arapahoe,1559596.0,3257101.0,42015Arapahoe
4,2015,Adams,474341.0,1611106.0,42015Adams
3,2015,Weld,386290.0,1443488.0,32015Weld
3,2015,Summit,292686.0,1727608.0,32015Summit
3,2015,San Miguel,50730.0,375409.0,32015San Miguel
3,2015,Routt,199449.0,616913.0,32015Routt
3,2015,Pueblo,463245.0,1355119.0,32015Pueblo
3,2015,Pitkin,85006.0,896693.0,32015Pitkin
3,2015,Park,,146105.0,32015Park
3,2015,Montezuma,133639.0,254446.0,32015Montezuma
3,2015,Las Animas,,415008.0,32015Las Animas
3,2015,Larimer,1320406.0,1943174.0,32015Larimer
3,2015,La Plata,1017530.0,1020552.0,32015La Plata
3,2015,Jefferson,1861813.0,2224610.0,32015Jefferson
3,2015,Gunnison,,296334.0,32015Gunnison
3,2015,Gilpin,,117004.0,32015Gilpin
3,2015,Garfield,379738.0,642659.0,32015Garfield
3,2015,Fremont,194875.0,,32015Fremont
3,2015,El Paso,6380331.0,,32015El Paso
3,2015,Eagle,337864.0,862396.0,32015Eagle
3,2015,Denver,14406613.0,17121933.0,32015Denver
3,2015,Clear Creek,82344.0,485304.0,32015Clear Creek
3,2015,Boulder,2525620.0,3856723.0,32015Boulder
3,2015,Arapahoe,1562845.0,2615133.0,32015Arapahoe
3,2015,Adams,479975.0,1497796.0,32015Adams
2,2015,Weld,364563.0,1270638.0,22015Weld
2,2015,Summit,246053.0,1393552.0,22015Summit
2,2015,San Miguel,41195.0,300473.0,22015San Miguel
2,2015,Pueblo,358140.0,1039417.0,22015Pueblo
2,2015,Pitkin,75050.0,705757.0,22015Pitkin
2,2015,Montezuma,104595.0,159174.0,22015Montezuma
2,2015,Las Animas,,287148.0,22015Las Animas
2,2015,Larimer,1111034.0,1685559.0,22015Larimer
2,2015,La Plata,892507.0,840795.0,22015La Plata
2,2015,Jefferson,1700441.0,1960725.0,22015Jefferson
2,2015,Gunnison,,224407.0,22015Gunnison
2,2015,Gilpin,28410.0,104647.0,22015Gilpin
2,2015,Garfield,348057.0,535881.0,22015Garfield
2,2015,Fremont,175136.0,,22015Fremont
2,2015,El Paso,5578020.0,,22015El Paso
2,2015,Eagle,292481.0,735296.0,22015Eagle
2,2015,Denver,12841486.0,14411812.0,22015Denver
2,2015,Clear Creek,77001.0,416086.0,22015Clear Creek
2,2015,Boulder,2257951.0,3209140.0,22015Boulder
2,2015,Arapahoe,1402007.0,2114064.0,22015Arapahoe
2,2015,Adams,434375.0,,22015Adams
1,2015,Weld,340278.0,1199406.0,12015Weld
1,2015,Summit,255639.0,1685111.0,12015Summit
1,2015,San Miguel,50579.0,374588.0,12015San Miguel
1,2015,Pueblo,359950.0,1063092.0,12015Pueblo
1,2015,Pitkin,90522.0,813722.0,12015Pitkin
1,2015,Montezuma,114767.0,,12015Montezuma
1,2015,Las Animas,,224113.0,12015Las Animas
1,2015,Larimer,1141214.0,1728021.0,12015Larimer
1,2015,La Plata,893330.0,798627.0,12015La Plata
1,2015,Jefferson,1868844.0,2108127.0,12015Jefferson
1,2015,Gunnison,,273043.0,12015Gunnison
1,2015,Gilpin,31006.0,112455.0,12015Gilpin
1,2015,Garfield,325730.0,616641.0,12015Garfield
1,2015,Fremont,180201.0,,12015Fremont
1,2015,El Paso,5582451.0,,12015El Paso
1,2015,Eagle,316095.0,825587.0,12015Eagle
1,2015,Denver,13374117.0,15485689.0,12015Denver
1,2015,Clear Creek,79640.0,455108.0,12015Clear Creek
1,2015,Boulder,2501072.0,3565252.0,12015Boulder
1,2015,Arapahoe,1493744.0,1844768.0,12015Arapahoe
1,2015,Adams,421362.0,1189877.0,12015Adams
12,2014,Weld,394521.0,1071049.0,122014Weld
12,2014,Summit,205226.0,1256397.0,122014Summit
12,2014,San Miguel,43788.0,292834.0,122014San Miguel
12,2014,Routt,169025.0,493734.0,122014Routt
12,2014,Pueblo,399460.0,1158670.0,122014Pueblo
12,2014,Pitkin,84226.0,599569.0,122014Pitkin
12,2014,Montezuma,117849.0,,122014Montezuma
12,2014,Larimer,1316194.0,1613144.0,122014Larimer
12,2014,La Plata,497203.0,838948.0,122014La Plata
12,2014,Jefferson,1832756.0,1990092.0,122014Jefferson
12,2014,Gunnison,,228173.0,122014Gunnison
12,2014,Gilpin,34112.0,103121.0,122014Gilpin
12,2014,Garfield,283365.0,560065.0,122014Garfield
12,2014,Fremont,178729.0,,122014Fremont
12,2014,El Paso,5517533.0,,122014El Paso
12,2014,Eagle,277950.0,710631.0,122014Eagle
12,2014,Denver,12138739.0,14797861.0,122014Denver
12,2014,Clear Creek,83182.0,371997.0,122014Clear Creek
12,2014,Boulder,2548354.0,3592405.0,122014Boulder
12,2014,Arapahoe,1498465.0,1416559.0,122014Arapahoe
12,2014,Adams,470394.0,1445817.0,122014Adams
11,2014,Weld,416639.0,992006.0,112014Weld
11,2014,Summit,163698.0,706675.0,112014Summit
11,2014,San Miguel,26291.0,169659.0,112014San Miguel
11,2014,Pueblo,324106.0,1137217.0,112014Pueblo
11,2014,Pitkin,72294.0,216781.0,112014Pitkin
11,2014,Larimer,1185998.0,1493948.0,112014Larimer
11,2014,La Plata,459409.0,647493.0,112014La Plata
11,2014,Jefferson,1837165.0,1679786.0,112014Jefferson
11,2014,Gunnison,,133062.0,112014Gunnison
11,2014,Garfield,318967.0,507297.0,112014Garfield
11,2014,Fremont,159257.0,,112014Fremont
11,2014,El Paso,5223552.0,,112014El Paso
11,2014,Eagle,210732.0,373883.0,112014Eagle
11,2014,Denver,13469383.0,13742869.0,112014Denver
11,2014,Clear Creek,91727.0,298012.0,112014Clear Creek
11,2014,Boulder,2400813.0,3196349.0,112014Boulder
11,2014,Arapahoe,1345048.0,805369.0,112014Arapahoe
11,2014,Adams,480189.0,1304091.0,112014Adams
10,2014,Weld,361629.0,1126809.0,102014Weld
10,2014,Summit,178233.0,632225.0,102014Summit
10,2014,San Miguel,36239.0,278409.0,102014San Miguel
10,2014,Pueblo,352545.0,1245865.0,102014Pueblo
10,2014,Pitkin,86614.0,246079.0,102014Pitkin
10,2014,Larimer,1232929.0,1523402.0,102014Larimer
10,2014,La Plata,531825.0,,102014La Plata
10,2014,Jefferson,1923839.0,1714442.0,102014Jefferson
10,2014,Gunnison,,184394.0,102014Gunnison
10,2014,Garfield,389617.0,553834.0,102014Garfield
10,2014,Fremont,174220.0,,102014Fremont
10,2014,El Paso,5742846.0,,102014El Paso
10,2014,Eagle,206273.0,356123.0,102014Eagle
10,2014,Denver,15006222.0,14895186.0,102014Denver
10,2014,Clear Creek,102858.0,338132.0,102014Clear Creek
10,2014,Boulder,2660593.0,3477557.0,102014Boulder
10,2014,Arapahoe,1396842.0,,102014Arapahoe
10,2014,Adams,474637.0,,102014Adams
9,2014,Weld,287891.0,1201206.0,92014Weld
9,2014,Summit,179358.0,726128.0,92014Summit
9,2014,San Miguel,39758.0,501532.0,92014San Miguel
9,2014,Routt,167807.0,,92014Routt
9,2014,Pueblo,436843.0,1386314.0,92014Pueblo
9,2014,Pitkin,100612.0,316259.0,92014Pitkin
9,2014,Montezuma,125628.0,,92014Montezuma
9,2014,Larimer,1315740.0,1378589.0,92014Larimer
9,2014,La Plata,623331.0,,92014La Plata
9,2014,Jefferson,1845807.0,1701706.0,92014Jefferson
9,2014,Gunnison,,255533.0,92014Gunnison
9,2014,Gilpin,39786.0,138821.0,92014Gilpin
9,2014,Garfield,527700.0,537711.0,92014Garfield
9,2014,Fremont,233349.0,,92014Fremont
9,2014,El Paso,5953327.0,,92014El Paso
9,2014,Eagle,181480.0,379890.0,92014Eagle
9,2014,Denver,15196933.0,14364191.0,92014Denver
9,2014,Clear Creek,102603.0,375860.0,92014Clear Creek
9,2014,Boulder,2715576.0,3314834.0,92014Boulder
9,2014,Arapahoe,1353297.0,,92014Arapahoe
9,2014,Adams,453206.0,,92014Adams
8,2014,Weld,275556.0,1291047.0,82014Weld
8,2014,Summit,177412.0,941538.0,82014Summit
8,2014,San Miguel,46369.0,591931.0,82014San Miguel
8,2014,Routt,170505.0,,82014Routt
8,2014,Pueblo,460037.0,1685115.0,82014Pueblo
8,2014,Pitkin,115179.0,502231.0,82014Pitkin
8,2014,Montezuma,132833.0,,82014Montezuma
8,2014,Larimer,1207539.0,1340810.0,82014Larimer
8,2014,La Plata,657993.0,,82014La Plata
8,2014,Jefferson,2021406.0,1858831.0,82014Jefferson
8,2014,Gunnison,,309611.0,82014Gunnison
8,2014,Gilpin,42366.0,155054.0,82014Gilpin
8,2014,Garfield,531623.0,603468.0,82014Garfield
8,2014,Fremont,268966.0,,82014Fremont
8,2014,El Paso,6327504.0,,82014El Paso
8,2014,Eagle,171357.0,414091.0,82014Eagle
8,2014,Denver,15861744.0,15901236.0,82014Denver
8,2014,Clear Creek,102919.0,480132.0,82014Clear Creek
8,2014,Chaffee,75887.0,,82014Chaffee
8,2014,Boulder,2728671.0,3644021.0,82014Boulder
8,2014,Arapahoe,1453140.0,,82014Arapahoe
8,2014,Adams,481873.0,,82014Adams
